var,tag,lead,k,ratio
U500,W8A8_floor,120,480,3.080926576
U500,W8A8_floor,120,481,3.050940743
U500,W8A8_floor,120,482,3.212174128
U500,W8A8_floor,120,483,3.260608131
U500,W8A8_floor,120,484,3.126030779
U500,W8A8_floor,120,485,3.212569295
U500,W8A8_floor,120,486,3.261253393
U500,W8A8_floor,120,487,3.232715775
U500,W8A8_floor,120,488,3.251124179
U500,W8A8_floor,120,489,3.217534845
U500,W8A8_floor,120,490,3.347806928
U500,W8A8_floor,120,491,3.241456453
U500,W8A8_floor,120,492,3.240433925
U500,W8A8_floor,120,493,3.290222616
U500,W8A8_floor,120,494,3.26623053
U500,W8A8_floor,120,495,3.367248871
U500,W8A8_floor,120,496,3.33873852
U500,W8A8_floor,120,497,3.460435805
U500,W8A8_floor,120,498,3.408839942
U500,W8A8_floor,120,499,3.368369853
U500,W8A8_floor,120,500,3.427572792
U500,W8A8_floor,120,501,3.448739869
U500,W8A8_floor,120,502,3.472397023
U500,W8A8_floor,120,503,3.370564423
U500,W8A8_floor,120,504,3.525648774
U500,W8A8_floor,120,505,3.514357804
U500,W8A8_floor,120,506,3.471362676
U500,W8A8_floor,120,507,3.455754404
U500,W8A8_floor,120,508,3.470733019
U500,W8A8_floor,120,509,3.503967
U500,W8A8_floor,120,510,3.495636244
U500,W8A8_floor,120,511,3.553661378
U500,W8A8_floor,120,512,3.554699853
U500,W8A8_floor,120,513,3.522885454
U500,W8A8_floor,120,514,3.634965543
U500,W8A8_floor,120,515,3.685317705
U500,W8A8_floor,120,516,3.612684955
U500,W8A8_floor,120,517,3.571720362
U500,W8A8_floor,120,518,3.65004148
U500,W8A8_floor,120,519,3.552815263
U500,W8A8_floor,120,520,3.643536945
U500,W8A8_floor,120,521,3.692972894
U500,W8A8_floor,120,522,3.566308693
U500,W8A8_floor,120,523,3.559193424
U500,W8A8_floor,120,524,3.538687275
U500,W8A8_floor,120,525,3.587902456
U500,W8A8_floor,120,526,3.585271084
U500,W8A8_floor,120,527,3.581396665
U500,W8A8_floor,120,528,3.547027787
U500,W8A8_floor,120,529,3.563523792
U500,W8A8_floor,120,530,3.540878118
U500,W8A8_floor,120,531,3.517567566
U500,W8A8_floor,120,532,3.566668342
U500,W8A8_floor,120,533,3.580109505
U500,W8A8_floor,120,534,3.587157046
U500,W8A8_floor,120,535,3.550603657
U500,W8A8_floor,120,536,3.482176745
U500,W8A8_floor,120,537,3.591637852
U500,W8A8_floor,120,538,3.523330527
U500,W8A8_floor,120,539,3.504898285
U500,W8A8_floor,120,540,3.289103414
U500,W8A8_floor,120,541,3.523044997
U500,W8A8_floor,120,542,3.510644358
U500,W8A8_floor,120,543,3.586271082
U500,W8A8_floor,120,544,3.560932676
U500,W8A8_floor,120,545,3.610651876
U500,W8A8_floor,120,546,3.650272319
U500,W8A8_floor,120,547,3.632805981
U500,W8A8_floor,120,548,3.644497668
U500,W8A8_floor,120,549,3.615302097
U500,W8A8_floor,120,550,3.600860196
U500,W8A8_floor,120,551,3.666527281
U500,W8A8_floor,120,552,3.645879672
U500,W8A8_floor,120,553,3.670715101
U500,W8A8_floor,120,554,3.699800947
U500,W8A8_floor,120,555,3.70149504
U500,W8A8_floor,120,556,3.650011766
U500,W8A8_floor,120,557,3.682810378
U500,W8A8_floor,120,558,3.714417945
U500,W8A8_floor,120,559,3.796424705
U500,W8A8_floor,120,560,3.791967286
U500,W8A8_floor,120,561,3.727785969
U500,W8A8_floor,120,562,3.824119169
U500,W8A8_floor,120,563,3.72560376
U500,W8A8_floor,120,564,3.796708498
U500,W8A8_floor,120,565,3.84295379
U500,W8A8_floor,120,566,3.829418145
U500,W8A8_floor,120,567,3.715503206
U500,W8A8_floor,120,568,3.756914996
U500,W8A8_floor,120,569,3.794277002
U500,W8A8_floor,120,570,3.712373239
U500,W8A8_floor,120,571,3.745061482
U500,W8A8_floor,120,572,3.705598652
U500,W8A8_floor,120,573,3.68219731
U500,W8A8_floor,120,574,3.737264487
U500,W8A8_floor,120,575,3.751600308
U500,W8A8_floor,120,576,3.792771733
U500,W8A8_floor,120,577,3.65386555
U500,W8A8_floor,120,578,3.751094393
U500,W8A8_floor,120,579,3.740550766
U500,W8A8_floor,120,580,3.729406196
U500,W8A8_floor,120,581,3.684232895
U500,W8A8_floor,120,582,3.736489755
U500,W8A8_floor,120,583,3.798795633
U500,W8A8_floor,120,584,3.65753373
U500,W8A8_floor,120,585,3.682374361
U500,W8A8_floor,120,586,3.63806865
U500,W8A8_floor,120,587,3.610196705
U500,W8A8_floor,120,588,3.589996879
U500,W8A8_floor,120,589,3.591005717
U500,W8A8_floor,120,590,3.713239113
U500,W8A8_floor,120,591,3.567102131
U500,W8A8_floor,120,592,3.631937313
U500,W8A8_floor,120,593,3.582620122
U500,W8A8_floor,120,594,3.589969291
U500,W8A8_floor,120,595,3.539528941
U500,W8A8_floor,120,596,3.475647732
U500,W8A8_floor,120,597,3.612944123
U500,W8A8_floor,120,598,3.552173545
U500,W8A8_floor,120,599,3.395704227
U500,W8A8_floor,120,600,3.409293726
U500,W8A8_floor,120,601,3.422770348
U500,W8A8_floor,120,602,3.463862145
U500,W8A8_floor,120,603,3.470616893
U500,W8A8_floor,120,604,3.426445116
U500,W8A8_floor,120,605,3.391495773
U500,W8A8_floor,120,606,3.45662799
U500,W8A8_floor,120,607,3.505975492
U500,W8A8_floor,120,608,3.490792537
U500,W8A8_floor,120,609,3.344960885
U500,W8A8_floor,120,610,3.407146905
U500,W8A8_floor,120,611,3.408709255
U500,W8A8_floor,120,612,3.419747738
U500,W8A8_floor,120,613,3.376070387
U500,W8A8_floor,120,614,3.339334742
U500,W8A8_floor,120,615,3.387902932
U500,W8A8_floor,120,616,3.327566205
U500,W8A8_floor,120,617,3.308381648
U500,W8A8_floor,120,618,3.271008238
U500,W8A8_floor,120,619,3.194247178
U500,W8A8_floor,120,620,3.281521645
U500,W8A8_floor,120,621,3.316009801
U500,W8A8_floor,120,622,3.260495269
U500,W8A8_floor,120,623,3.244606956
U500,W8A8_floor,120,624,3.267190519
U500,W8A8_floor,120,625,3.294452602
U500,W8A8_floor,120,626,3.142268885
U500,W8A8_floor,120,627,3.156532787
U500,W8A8_floor,120,628,3.171449507
U500,W8A8_floor,120,629,3.22310779
U500,W8A8_floor,120,630,3.100721245
U500,W8A8_floor,120,631,3.147789541
U500,W8A8_floor,120,632,3.16090373
U500,W8A8_floor,120,633,3.106169094
U500,W8A8_floor,120,634,3.193123467
U500,W8A8_floor,120,635,3.13787543
U500,W8A8_floor,120,636,3.198231124
U500,W8A8_floor,120,637,3.162558228
U500,W8A8_floor,120,638,3.140445747
U500,W8A8_floor,120,639,3.165500942
U500,W8A8_floor,120,640,3.10018955
U500,W8A8_floor,120,641,3.16012881
U500,W8A8_floor,120,642,3.1474419
U500,W8A8_floor,120,643,3.216922996
U500,W8A8_floor,120,644,3.268644023
U500,W8A8_floor,120,645,3.18470215
U500,W8A8_floor,120,646,3.202265383
U500,W8A8_floor,120,647,3.177489805
U500,W8A8_floor,120,648,3.093963582
U500,W8A8_floor,120,649,3.225749167
U500,W8A8_floor,120,650,3.203795323
U500,W8A8_floor,120,651,3.202407257
U500,W8A8_floor,120,652,3.234728363
U500,W8A8_floor,120,653,3.201470743
U500,W8A8_floor,120,654,3.239990273
U500,W8A8_floor,120,655,3.190890486
U500,W8A8_floor,120,656,3.191124207
U500,W8A8_floor,120,657,3.259995308
U500,W8A8_floor,120,658,3.294114543
U500,W8A8_floor,120,659,3.280759819
U500,W8A8_floor,120,660,3.258064986
U500,W8A8_floor,120,661,3.222655981
U500,W8A8_floor,120,662,3.255841574
U500,W8A8_floor,120,663,3.142004133
U500,W8A8_floor,120,664,3.332697576
U500,W8A8_floor,120,665,3.295315695
U500,W8A8_floor,120,666,3.253129958
U500,W8A8_floor,120,667,3.273817253
U500,W8A8_floor,120,668,3.253049622
U500,W8A8_floor,120,669,3.255107063
U500,W8A8_floor,120,670,3.225034784
U500,W8A8_floor,120,671,3.279094029
U500,W8A8_floor,120,672,3.313287549
U500,W8A8_floor,120,673,3.285788956
U500,W8A8_floor,120,674,3.296377874
U500,W8A8_floor,120,675,3.279548238
U500,W8A8_floor,120,676,3.245473864
U500,W8A8_floor,120,677,3.267914412
U500,W8A8_floor,120,678,3.388125344
U500,W8A8_floor,120,679,3.368080502
U500,W8A8_floor,120,680,3.382630011
U500,W8A8_floor,120,681,3.326092203
U500,W8A8_floor,120,682,3.274871494
U500,W8A8_floor,120,683,3.415459802
U500,W8A8_floor,120,684,3.387805432
U500,W8A8_floor,120,685,3.357915295
U500,W8A8_floor,120,686,3.417677726
U500,W8A8_floor,120,687,3.43981605
U500,W8A8_floor,120,688,3.359625278
U500,W8A8_floor,120,689,3.502466155
U500,W8A8_floor,120,690,3.521300317
U500,W8A8_floor,120,691,3.449537726
U500,W8A8_floor,120,692,3.433765045
U500,W8A8_floor,120,693,3.420300767
U500,W8A8_floor,120,694,3.502774108
U500,W8A8_floor,120,695,3.529290488
U500,W8A8_floor,120,696,3.497660212
U500,W8A8_floor,120,697,3.559553566
U500,W8A8_floor,120,698,3.485823127
U500,W8A8_floor,120,699,3.514641202
U500,W8A8_floor,120,700,3.530769103
U500,W8A8_floor,120,701,3.528063534
U500,W8A8_floor,120,702,3.483510234
U500,W8A8_floor,120,703,3.541881666
U500,W8A8_floor,120,704,3.563046026
U500,W8A8_floor,120,705,3.592745477
U500,W8A8_floor,120,706,3.659759145
U500,W8A8_floor,120,707,3.575341301
U500,W8A8_floor,120,708,3.720927343
U500,W8A8_floor,120,709,3.830258599
U500,W8A8_floor,120,710,3.821419159
U500,W8A8_floor,120,711,3.760713028
U500,W8A8_floor,120,712,3.816990408
U500,W8A8_floor,120,713,3.759976919
U500,W8A8_floor,120,714,3.719452587
U500,W8A8_floor,120,715,3.94067047
U500,W8A8_floor,120,716,4.083944267
U500,W8A8_floor,120,717,4.032482137
U500,W8A8_floor,120,718,4.149039639
U500,W8A8_floor,120,719,4.112308356
U500,W8A8_floor,120,720,6.226601262
U500,W8A8_span1,120,1,1.041461386
U500,W8A8_span1,120,2,1.028961563
U500,W8A8_span1,120,3,1.050464397
U500,W8A8_span1,120,4,1.046569975
U500,W8A8_span1,120,5,1.029397591
U500,W8A8_span1,120,6,1.038151803
U500,W8A8_span1,120,7,1.07417749
U500,W8A8_span1,120,8,1.05293896
U500,W8A8_span1,120,9,1.065916325
U500,W8A8_span1,120,10,1.051463221
U500,W8A8_span1,120,11,1.064459263
U500,W8A8_span1,120,12,1.046046071
U500,W8A8_span1,120,13,1.074493471
U500,W8A8_span1,120,14,1.062967769
U500,W8A8_span1,120,15,1.063935725
U500,W8A8_span1,120,16,1.05453756
U500,W8A8_span1,120,17,1.06423202
U500,W8A8_span1,120,18,1.013523382
U500,W8A8_span1,120,19,1.053164707
U500,W8A8_span1,120,20,1.024692165
U500,W8A8_span1,120,21,1.045887755
U500,W8A8_span1,120,22,1.01973015
U500,W8A8_span1,120,23,1.048397627
U500,W8A8_span1,120,24,1.01845284
U500,W8A8_span1,120,25,1.018601235
U500,W8A8_span1,120,26,1.008898215
U500,W8A8_span1,120,27,1.013570609
U500,W8A8_span1,120,28,1.018084144
U500,W8A8_span1,120,29,0.9868388374
U500,W8A8_span1,120,30,1.010843836
U500,W8A8_span1,120,31,0.9954344028
U500,W8A8_span1,120,32,0.971352101
U500,W8A8_span1,120,33,1.015117891
U500,W8A8_span1,120,34,0.9785160325
U500,W8A8_span1,120,35,1.020364364
U500,W8A8_span1,120,36,0.9791117661
U500,W8A8_span1,120,37,0.9921428974
U500,W8A8_span1,120,38,1.01105741
U500,W8A8_span1,120,39,0.9446391127
U500,W8A8_span1,120,40,0.9682118494
U500,W8A8_span1,120,41,0.9542773789
U500,W8A8_span1,120,42,0.9758365876
U500,W8A8_span1,120,43,0.9736815619
U500,W8A8_span1,120,44,0.9570847431
U500,W8A8_span1,120,45,0.9598747539
U500,W8A8_span1,120,46,0.9649553283
U500,W8A8_span1,120,47,0.9226789857
U500,W8A8_span1,120,48,0.9661973789
U500,W8A8_span1,120,49,0.9478686264
U500,W8A8_span1,120,50,0.9439892874
U500,W8A8_span1,120,51,0.9659255136
U500,W8A8_span1,120,52,0.9330168433
U500,W8A8_span1,120,53,0.9528501589
U500,W8A8_span1,120,54,1.001399785
U500,W8A8_span1,120,55,0.9601129128
U500,W8A8_span1,120,56,0.9279846201
U500,W8A8_span1,120,57,0.9176284992
U500,W8A8_span1,120,58,0.9392437677
U500,W8A8_span1,120,59,0.9228656427
U500,W8A8_span1,120,60,0.9650716434
U500,W8A8_span1,120,61,0.9428275183
U500,W8A8_span1,120,62,0.9186810402
U500,W8A8_span1,120,63,0.9586713918
U500,W8A8_span1,120,64,0.9151282415
U500,W8A8_span1,120,65,0.9360117868
U500,W8A8_span1,120,66,0.9358782967
U500,W8A8_span1,120,67,0.9198523316
U500,W8A8_span1,120,68,0.9226936979
U500,W8A8_span1,120,69,0.9249976718
U500,W8A8_span1,120,70,0.918395097
U500,W8A8_span1,120,71,0.9203646957
U500,W8A8_span1,120,72,0.9171564661
U500,W8A8_span1,120,73,0.9426387091
U500,W8A8_span1,120,74,0.9092993212
U500,W8A8_span1,120,75,0.9065660254
U500,W8A8_span1,120,76,0.935850371
U500,W8A8_span1,120,77,0.9339394538
U500,W8A8_span1,120,78,0.9217180617
U500,W8A8_span1,120,79,0.952747319
U500,W8A8_span1,120,80,0.9325031329
U500,W8A8_span1,120,81,0.941167322
U500,W8A8_span1,120,82,0.8986285285
U500,W8A8_span1,120,83,0.926497039
U500,W8A8_span1,120,84,0.9308369671
U500,W8A8_span1,120,85,0.9135137763
U500,W8A8_span1,120,86,0.9291653089
U500,W8A8_span1,120,87,0.9194759384
U500,W8A8_span1,120,88,0.94185643
U500,W8A8_span1,120,89,0.9527957748
U500,W8A8_span1,120,90,0.9214802073
U500,W8A8_span1,120,91,0.9288226875
U500,W8A8_span1,120,92,0.9461591538
U500,W8A8_span1,120,93,0.9006903907
U500,W8A8_span1,120,94,0.9464763774
U500,W8A8_span1,120,95,0.9225220935
U500,W8A8_span1,120,96,0.9230548752
U500,W8A8_span1,120,97,0.937115204
U500,W8A8_span1,120,98,0.9236609568
U500,W8A8_span1,120,99,0.9348880829
U500,W8A8_span1,120,100,0.9469574755
U500,W8A8_span1,120,101,0.9345963754
U500,W8A8_span1,120,102,0.9314153273
U500,W8A8_span1,120,103,0.9219977761
U500,W8A8_span1,120,104,0.9270324735
U500,W8A8_span1,120,105,0.9305003645
U500,W8A8_span1,120,106,0.906139975
U500,W8A8_span1,120,107,0.920356857
U500,W8A8_span1,120,108,0.9294692759
U500,W8A8_span1,120,109,0.9010120171
U500,W8A8_span1,120,110,0.9452177506
U500,W8A8_span1,120,111,0.8907907424
U500,W8A8_span1,120,112,0.9634023968
U500,W8A8_span1,120,113,0.8850709386
U500,W8A8_span1,120,114,0.9429266202
U500,W8A8_span1,120,115,0.9057008406
U500,W8A8_span1,120,116,0.9211442813
U500,W8A8_span1,120,117,0.9339378019
U500,W8A8_span1,120,118,0.9362297155
U500,W8A8_span1,120,119,0.9275565191
U500,W8A8_span1,120,120,0.8909735213
U500,W8A8_span1,120,121,0.9120957915
U500,W8A8_span1,120,122,0.9434659915
U500,W8A8_span1,120,123,0.9341656144
U500,W8A8_span1,120,124,0.9204051359
U500,W8A8_span1,120,125,0.942844846
U500,W8A8_span1,120,126,0.9323374626
U500,W8A8_span1,120,127,0.9328251502
U500,W8A8_span1,120,128,0.9335697765
U500,W8A8_span1,120,129,0.9188300785
U500,W8A8_span1,120,130,0.9328889821
U500,W8A8_span1,120,131,0.9261340298
U500,W8A8_span1,120,132,0.9067633304
U500,W8A8_span1,120,133,0.9133330046
U500,W8A8_span1,120,134,0.88639958
U500,W8A8_span1,120,135,0.9158185208
U500,W8A8_span1,120,136,0.9258633038
U500,W8A8_span1,120,137,0.9149188462
U500,W8A8_span1,120,138,0.9122499012
U500,W8A8_span1,120,139,0.8956633537
U500,W8A8_span1,120,140,0.9045790658
U500,W8A8_span1,120,141,0.9213712917
U500,W8A8_span1,120,142,0.915263665
U500,W8A8_span1,120,143,0.8968181034
U500,W8A8_span1,120,144,0.9438677347
U500,W8A8_span1,120,145,0.9096737336
U500,W8A8_span1,120,146,0.8866379028
U500,W8A8_span1,120,147,0.8886359926
U500,W8A8_span1,120,148,0.8880600139
U500,W8A8_span1,120,149,0.9088161551
U500,W8A8_span1,120,150,0.9138576873
U500,W8A8_span1,120,151,0.910556359
U500,W8A8_span1,120,152,0.9522427726
U500,W8A8_span1,120,153,0.9324524802
U500,W8A8_span1,120,154,0.9384740668
U500,W8A8_span1,120,155,0.9300004237
U500,W8A8_span1,120,156,0.9013659766
U500,W8A8_span1,120,157,0.9157356392
U500,W8A8_span1,120,158,0.9055655407
U500,W8A8_span1,120,159,0.9301192751
U500,W8A8_span1,120,160,0.9193264344
U500,W8A8_span1,120,161,0.9460627915
U500,W8A8_span1,120,162,0.9260531905
U500,W8A8_span1,120,163,0.9581326435
U500,W8A8_span1,120,164,0.930392951
U500,W8A8_span1,120,165,0.9345471168
U500,W8A8_span1,120,166,0.9331556962
U500,W8A8_span1,120,167,0.9438310922
U500,W8A8_span1,120,168,0.9195275656
U500,W8A8_span1,120,169,0.9836425759
U500,W8A8_span1,120,170,0.9658905144
U500,W8A8_span1,120,171,0.9616921246
U500,W8A8_span1,120,172,0.9495174437
U500,W8A8_span1,120,173,0.9400114181
U500,W8A8_span1,120,174,0.9447878338
U500,W8A8_span1,120,175,0.9375577999
U500,W8A8_span1,120,176,0.937245148
U500,W8A8_span1,120,177,0.9807332708
U500,W8A8_span1,120,178,0.9776375936
U500,W8A8_span1,120,179,0.954578978
U500,W8A8_span1,120,180,0.9806571654
U500,W8A8_span1,120,181,0.9760177045
U500,W8A8_span1,120,182,0.9394790109
U500,W8A8_span1,120,183,0.9631859421
U500,W8A8_span1,120,184,0.9790018001
U500,W8A8_span1,120,185,0.9877791541
U500,W8A8_span1,120,186,0.9863143089
U500,W8A8_span1,120,187,0.9638885626
U500,W8A8_span1,120,188,0.9733034508
U500,W8A8_span1,120,189,1.013675518
U500,W8A8_span1,120,190,0.9749360591
U500,W8A8_span1,120,191,0.9490122355
U500,W8A8_span1,120,192,1.004819361
U500,W8A8_span1,120,193,0.9745848043
U500,W8A8_span1,120,194,0.9783972091
U500,W8A8_span1,120,195,0.9989654264
U500,W8A8_span1,120,196,0.9476100504
U500,W8A8_span1,120,197,0.9826841901
U500,W8A8_span1,120,198,0.986840377
U500,W8A8_span1,120,199,0.95841042
U500,W8A8_span1,120,200,0.9761159576
U500,W8A8_span1,120,201,0.9496879789
U500,W8A8_span1,120,202,0.9738257296
U500,W8A8_span1,120,203,0.9558071439
U500,W8A8_span1,120,204,0.9919189241
U500,W8A8_span1,120,205,0.9826511215
U500,W8A8_span1,120,206,0.9567115498
U500,W8A8_span1,120,207,0.9559132778
U500,W8A8_span1,120,208,0.9744590208
U500,W8A8_span1,120,209,0.991518305
U500,W8A8_span1,120,210,0.9483003695
U500,W8A8_span1,120,211,0.9649030886
U500,W8A8_span1,120,212,0.9918311283
U500,W8A8_span1,120,213,0.9665299074
U500,W8A8_span1,120,214,0.9798282021
U500,W8A8_span1,120,215,0.9768569598
U500,W8A8_span1,120,216,1.005672976
U500,W8A8_span1,120,217,0.9665171689
U500,W8A8_span1,120,218,0.9898372433
U500,W8A8_span1,120,219,0.9685569496
U500,W8A8_span1,120,220,0.973269273
U500,W8A8_span1,120,221,0.9811583806
U500,W8A8_span1,120,222,0.969453689
U500,W8A8_span1,120,223,0.9753485263
U500,W8A8_span1,120,224,0.9819833433
U500,W8A8_span1,120,225,0.9771282983
U500,W8A8_span1,120,226,0.9974455903
U500,W8A8_span1,120,227,0.9819964072
U500,W8A8_span1,120,228,0.9837327192
U500,W8A8_span1,120,229,1.011963408
U500,W8A8_span1,120,230,0.9931847969
U500,W8A8_span1,120,231,0.9948108471
U500,W8A8_span1,120,232,0.9849584884
U500,W8A8_span1,120,233,1.001150487
U500,W8A8_span1,120,234,1.001527473
U500,W8A8_span1,120,235,0.9870532032
U500,W8A8_span1,120,236,1.017945808
U500,W8A8_span1,120,237,0.9738529094
U500,W8A8_span1,120,238,1.003455595
U500,W8A8_span1,120,239,0.9731495681
U500,W8A8_span1,120,240,1.004515416
U500,W8A8_span1,120,241,1.004963844
U500,W8A8_span1,120,242,0.9847265129
U500,W8A8_span1,120,243,1.019691825
U500,W8A8_span1,120,244,0.9844740652
U500,W8A8_span1,120,245,1.012541111
U500,W8A8_span1,120,246,0.9889376567
U500,W8A8_span1,120,247,0.9881229255
U500,W8A8_span1,120,248,0.979811876
U500,W8A8_span1,120,249,0.9991023826
U500,W8A8_span1,120,250,0.9912495146
U500,W8A8_span1,120,251,0.9703187735
U500,W8A8_span1,120,252,0.9915910417
U500,W8A8_span1,120,253,0.9823670753
U500,W8A8_span1,120,254,1.013317474
U500,W8A8_span1,120,255,1.006425965
U500,W8A8_span1,120,256,0.9875938156
U500,W8A8_span1,120,257,0.9678583778
U500,W8A8_span1,120,258,1.027944423
U500,W8A8_span1,120,259,1.004563021
U500,W8A8_span1,120,260,1.003064735
U500,W8A8_span1,120,261,0.9979741311
U500,W8A8_span1,120,262,1.002677821
U500,W8A8_span1,120,263,0.9952154622
U500,W8A8_span1,120,264,1.002599481
U500,W8A8_span1,120,265,1.016070304
U500,W8A8_span1,120,266,0.9885674714
U500,W8A8_span1,120,267,0.985028153
U500,W8A8_span1,120,268,1.019123433
U500,W8A8_span1,120,269,1.019144007
U500,W8A8_span1,120,270,1.011856727
U500,W8A8_span1,120,271,0.9925875347
U500,W8A8_span1,120,272,1.012810691
U500,W8A8_span1,120,273,0.9786739043
U500,W8A8_span1,120,274,1.014629256
U500,W8A8_span1,120,275,0.9889574876
U500,W8A8_span1,120,276,0.9908417128
U500,W8A8_span1,120,277,0.9851784445
U500,W8A8_span1,120,278,0.9880073655
U500,W8A8_span1,120,279,0.9927491577
U500,W8A8_span1,120,280,0.9901344486
U500,W8A8_span1,120,281,0.9917538051
U500,W8A8_span1,120,282,0.9827267237
U500,W8A8_span1,120,283,1.01981875
U500,W8A8_span1,120,284,1.003999077
U500,W8A8_span1,120,285,0.9878899762
U500,W8A8_span1,120,286,1.008376333
U500,W8A8_span1,120,287,0.9816135604
U500,W8A8_span1,120,288,0.962078336
U500,W8A8_span1,120,289,0.9842674154
U500,W8A8_span1,120,290,1.002747815
U500,W8A8_span1,120,291,1.014503908
U500,W8A8_span1,120,292,0.9919806902
U500,W8A8_span1,120,293,1.015226934
U500,W8A8_span1,120,294,0.9846990294
U500,W8A8_span1,120,295,0.9933808098
U500,W8A8_span1,120,296,0.9962455255
U500,W8A8_span1,120,297,0.9912606178
U500,W8A8_span1,120,298,0.9990566654
U500,W8A8_span1,120,299,1.007209796
U500,W8A8_span1,120,300,0.978346681
U500,W8A8_span1,120,301,1.000813749
U500,W8A8_span1,120,302,0.9903320854
U500,W8A8_span1,120,303,0.966276043
U500,W8A8_span1,120,304,0.9764278996
U500,W8A8_span1,120,305,1.000058865
U500,W8A8_span1,120,306,0.984760587
U500,W8A8_span1,120,307,0.9875541703
U500,W8A8_span1,120,308,1.009689097
U500,W8A8_span1,120,309,0.9976892338
U500,W8A8_span1,120,310,0.9978249358
U500,W8A8_span1,120,311,0.9946737309
U500,W8A8_span1,120,312,0.9835196883
U500,W8A8_span1,120,313,0.986234241
U500,W8A8_span1,120,314,1.014672415
U500,W8A8_span1,120,315,0.9799942124
U500,W8A8_span1,120,316,0.9948915685
U500,W8A8_span1,120,317,0.9913873763
U500,W8A8_span1,120,318,0.9652607208
U500,W8A8_span1,120,319,0.9699226521
U500,W8A8_span1,120,320,1.00112498
U500,W8A8_span1,120,321,0.974344905
U500,W8A8_span1,120,322,0.9791871716
U500,W8A8_span1,120,323,0.9993489696
U500,W8A8_span1,120,324,0.9874334299
U500,W8A8_span1,120,325,1.006000402
U500,W8A8_span1,120,326,1.003575463
U500,W8A8_span1,120,327,1.022848452
U500,W8A8_span1,120,328,1.011025987
U500,W8A8_span1,120,329,1.00852817
U500,W8A8_span1,120,330,0.9941460688
U500,W8A8_span1,120,331,0.9766438062
U500,W8A8_span1,120,332,1.001261839
U500,W8A8_span1,120,333,1.001835749
U500,W8A8_span1,120,334,0.9875037367
U500,W8A8_span1,120,335,1.019896126
U500,W8A8_span1,120,336,0.9984800327
U500,W8A8_span1,120,337,1.031082308
U500,W8A8_span1,120,338,0.985469426
U500,W8A8_span1,120,339,1.014259362
U500,W8A8_span1,120,340,1.023827763
U500,W8A8_span1,120,341,1.008698514
U500,W8A8_span1,120,342,1.006962624
U500,W8A8_span1,120,343,1.029087409
U500,W8A8_span1,120,344,1.004101668
U500,W8A8_span1,120,345,1.016410692
U500,W8A8_span1,120,346,1.014755919
U500,W8A8_span1,120,347,1.011813488
U500,W8A8_span1,120,348,1.0244984
U500,W8A8_span1,120,349,1.033281831
U500,W8A8_span1,120,350,1.041839125
U500,W8A8_span1,120,351,1.047369622
U500,W8A8_span1,120,352,1.032600538
U500,W8A8_span1,120,353,1.030773886
U500,W8A8_span1,120,354,1.042753475
U500,W8A8_span1,120,355,1.041642189
U500,W8A8_span1,120,356,1.042124024
U500,W8A8_span1,120,357,1.056346959
U500,W8A8_span1,120,358,1.039564116
U500,W8A8_span1,120,359,1.02725688
U500,W8A8_span1,120,360,1.046806112
U500,W8A8_span1,120,361,1.048289653
U500,W8A8_span1,120,362,1.015531353
U500,W8A8_span1,120,363,1.022320293
U500,W8A8_span1,120,364,1.026553723
U500,W8A8_span1,120,365,1.017223869
U500,W8A8_span1,120,366,1.020088364
U500,W8A8_span1,120,367,1.025315683
U500,W8A8_span1,120,368,1.028959375
U500,W8A8_span1,120,369,1.026332012
U500,W8A8_span1,120,370,1.032339316
U500,W8A8_span1,120,371,1.048470805
U500,W8A8_span1,120,372,1.025048455
U500,W8A8_span1,120,373,1.016382232
U500,W8A8_span1,120,374,1.016064433
U500,W8A8_span1,120,375,1.032517868
U500,W8A8_span1,120,376,1.020914549
U500,W8A8_span1,120,377,1.000077681
U500,W8A8_span1,120,378,1.025073288
U500,W8A8_span1,120,379,1.02727832
U500,W8A8_span1,120,380,1.017778155
U500,W8A8_span1,120,381,1.015410469
U500,W8A8_span1,120,382,0.9970461215
U500,W8A8_span1,120,383,0.9943695668
U500,W8A8_span1,120,384,0.9954698112
U500,W8A8_span1,120,385,1.035544047
U500,W8A8_span1,120,386,0.9944823146
U500,W8A8_span1,120,387,1.000828206
U500,W8A8_span1,120,388,1.007907226
U500,W8A8_span1,120,389,1.007220966
U500,W8A8_span1,120,390,1.00348938
U500,W8A8_span1,120,391,0.9947452315
U500,W8A8_span1,120,392,1.023663107
U500,W8A8_span1,120,393,0.9946736809
U500,W8A8_span1,120,394,1.01060286
U500,W8A8_span1,120,395,1.023634293
U500,W8A8_span1,120,396,1.01391391
U500,W8A8_span1,120,397,1.009235767
U500,W8A8_span1,120,398,0.9913921449
U500,W8A8_span1,120,399,1.008485798
U500,W8A8_span1,120,400,1.019760205
U500,W8A8_span1,120,401,0.9947588844
U500,W8A8_span1,120,402,1.010813905
U500,W8A8_span1,120,403,0.9849296325
U500,W8A8_span1,120,404,0.9745968596
U500,W8A8_span1,120,405,0.9809898906
U500,W8A8_span1,120,406,0.9895888123
U500,W8A8_span1,120,407,0.9824401918
U500,W8A8_span1,120,408,0.9776073396
U500,W8A8_span1,120,409,1.022857012
U500,W8A8_span1,120,410,0.978480985
U500,W8A8_span1,120,411,0.9963503837
U500,W8A8_span1,120,412,0.9755369955
U500,W8A8_span1,120,413,0.9936928274
